budget,log_budget,runtime,genero_principal,estudio,diretor,ator_principal,mes_estreia,e_sequencia,e_alta_temporada,densidade_investimento,target_sucesso
125000000.0,18.643824303266577,123.0,Adventure,Paramount Pictures,John Woo,Tom Cruise,5,0,0,1016260.162601626,1
120000000.0,18.603002309079653,130.0,Drama,Warner Bros.,Wolfgang Petersen,George Clooney,3,0,0,923076.9230769231,1
130000000.0,18.683045016112164,92.0,Adventure,Ingenious Film Partners,Tim Story,Ioan Gruffudd,6,1,1,1413043.4782608696,1
120000000.0,18.603002309079653,127.0,Adventure,Ingenious Film Partners,Ang Lee,Suraj Sharma,11,0,0,944881.8897637795,1
110000000.0,18.5159909328476,114.0,Thriller,Columbia Pictures Corporation,Mark Steven Johnson,Nicolas Cage,2,0,0,964912.2807017544,1
120000000.0,18.603002309079653,123.0,Action,The Kennedy/Marshall Company,Paul Greengrass,Matt Damon,7,0,1,975609.756097561,1
120000000.0,18.603002309079653,106.0,Action,Columbia Pictures,McG,Cameron Diaz,6,0,1,1132075.4716981133,1
130000000.0,18.683045016112164,124.0,Science Fiction,Twentieth Century Fox Film Corporation,Ridley Scott,Noomi Rapace,5,0,0,1048387.0967741936,1
120000000.0,18.603002309079653,78.0,Family,Columbia Pictures,Rob Minkoff,Michael J. Fox,7,1,1,1538461.5384615385,0
115000000.0,18.560442695023177,109.0,Science Fiction,TriStar Pictures,Neill Blomkamp,Matt Damon,8,0,0,1055045.871559633,1
105000000.0,18.46947091764561,119.0,Action,One Race Films,David Twohy,Vin Diesel,6,0,1,882352.9411764706,0
120000000.0,18.603002309079653,102.0,Action,Columbia Pictures,José Padilha,Joel Kinnaman,1,0,0,1176470.5882352942,1
120000000.0,18.603002309079653,135.0,Action,Village Roadshow Pictures,Lilly Wachowski,Emile Hirsch,5,0,0,888888.8888888889,0
120000000.0,18.603002309079653,121.0,Comedy,Columbia Pictures,James L. Brooks,Reese Witherspoon,12,0,1,991735.5371900826,0
117000000.0,18.57768450130904,109.0,Action,Tree Line Films,James Mangold,Tom Cruise,6,0,1,1073394.495412844,1
120000000.0,18.603002309079653,124.0,Action,Universal Pictures,Joseph Kosinski,Tom Cruise,4,0,0,967741.9354838709,1
113000000.0,18.542898385526172,140.0,Science Fiction,Lucasfilm,George Lucas,Ewan McGregor,5,0,0,807142.8571428572,1
120000000.0,18.603002309079653,142.0,Adventure,Lucasfilm,George Lucas,Ewan McGregor,5,0,0,845070.4225352113,1
115000000.0,18.560442695023177,92.0,Animation,Walt Disney Pictures,Pete Docter,John Goodman,11,0,0,1250000.0,1
120000000.0,18.603002309079653,126.0,Action,Twentieth Century Fox Film Corporation,James Mangold,Hugh Jackman,7,0,1,952380.9523809524,1
115000000.0,18.560442695023177,136.0,Adventure,Lucasfilm,George Lucas,Liam Neeson,5,0,0,845588.2352941176,1
135000000.0,18.72078534381011,98.0,Adventure,DreamWorks Animation,Chris Sanders,Nicolas Cage,3,0,0,1377551.0204081633,1
97250400.0,18.392799663847644,116.0,Fantasy,Constantin Film,Thomas Langmann,Clovis Cornillac,1,0,0,838365.5172413794,0
115000000.0,18.560442695023177,134.0,Drama,Lion Rock Productions,John Woo,Nicolas Cage,6,0,1,858208.9552238806,0
115000000.0,18.560442695023177,114.0,Action,Universal Pictures,Cedric Nicolas-Troyan,Chris Hemsworth,4,0,0,1008771.9298245613,0
125000000.0,18.643824303266577,101.0,Science Fiction,Paramount Pictures,Jonathan Liebesman,Megan Fox,8,0,0,1237623.7623762377,1
105000000.0,18.46947091764561,91.0,Science Fiction,Warner Bros.,Alfonso Cuarón,Sandra Bullock,9,0,0,1153846.1538461538,1
116000000.0,18.569100757691327,108.0,Action,Universal Pictures,Roger Donaldson,Pierce Brosnan,2,0,0,1074074.0740740742,0
135000000.0,18.72078534381011,112.0,Fantasy,Paramount Pictures,Dave Green,Megan Fox,6,1,1,1205357.142857143,0
120000000.0,18.603002309079653,100.0,Action,Twentieth Century Fox Film Corporation,Josh Trank,Miles Teller,8,0,0,1200000.0,0
110000000.0,18.5159909328476,108.0,Action,Ingenious Film Partners,Shawn Levy,Ben Stiller,10,0,0,1018518.5185185185,1
110000000.0,18.5159909328476,114.0,Action,New Line Cinema,Brad Peyton,Dwayne Johnson,5,0,0,964912.2807017544,1
110000000.0,18.5159909328476,119.0,Adventure,Eon Productions,Roger Spottiswoode,Pierce Brosnan,12,0,1,924369.7478991597,1
110000000.0,18.5159909328476,165.0,Drama,Centropolis Entertainment,Roland Emmerich,Mel Gibson,6,0,1,666666.6666666666,0
110000000.0,18.5159909328476,125.0,Thriller,Village Roadshow Pictures,Steven Soderbergh,George Clooney,12,1,1,880000.0,1
110000000.0,18.5159909328476,120.0,Action,Weed Road Pictures,Doug Liman,Angelina Jolie,6,0,1,916666.6666666666,1
110000000.0,18.5159909328476,119.0,Adventure,Summit Entertainment,Robert Schwentke,Shailene Woodley,3,1,0,924369.7478991597,1
116000000.0,18.569100757691327,170.0,Drama,Miramax Films,Martin Scorsese,Leonardo DiCaprio,12,0,1,682352.9411764706,0
112000000.0,18.53400943818794,85.0,Comedy,Twentieth Century Fox Film Corporation,Rob Letterman,Jack Black,12,0,1,1317647.0588235294,1
120000000.0,18.603002309079653,119.0,Action,Original Film,Michel Gondry,Seth Rogen,1,0,0,1008403.3613445378,0
110000000.0,18.5159909328476,102.0,Action,Legendary Pictures,Noam Murro,Sullivan Stapleton,3,0,0,1078431.3725490195,1
110000000.0,18.5159909328476,103.0,Animation,Columbia Pictures,Raja Gosnell,Hank Azaria,7,0,1,1067961.1650485436,1
110000000.0,18.5159909328476,76.0,Animation,Walt Disney Pictures,Will Finn,Roseanne Barr,4,0,0,1447368.4210526317,0
110000000.0,18.5159909328476,121.0,Adventure,Summit Entertainment,Robert Schwentke,Shailene Woodley,3,1,0,909090.9090909091,0
110000000.0,18.5159909328476,127.0,Action,DreamWorks SKG,Shawn Levy,Hugh Jackman,9,0,0,866141.7322834645,1
105000000.0,18.46947091764561,105.0,Fantasy,Columbia Pictures,Raja Gosnell,Hank Azaria,7,1,1,1000000.0,1
160000000.0,18.8906843794481,121.0,Action,Twentieth Century Fox Film Corporation,Jan de Bont,Sandra Bullock,6,1,1,1322314.0495867769,0
110000000.0,18.5159909328476,114.0,Science Fiction,Summit Entertainment,Gavin Hood,Asa Butterfield,10,0,0,964912.2807017544,0
110000000.0,18.5159909328476,128.0,Action,Ingenious Film Partners,Len Wiseman,Bruce Willis,6,1,1,859375.0,1
93000000.0,18.34811006187022,178.0,Adventure,WingNut Films,Peter Jackson,Elijah Wood,12,0,1,522471.91011235956,1
110000000.0,18.5159909328476,120.0,Action,Studio Babelsberg,Frank Coraci,Jackie Chan,6,0,1,916666.6666666666,0
107000000.0,18.488339401771974,157.0,Drama,Columbia Pictures Corporation,Michael Mann,Will Smith,12,0,1,681528.6624203821,0
120000000.0,18.603002309079653,115.0,Action,Twentieth Century Fox Film Corporation,Alex Proyas,Will Smith,7,0,1,1043478.2608695652,1
130000000.0,18.683045016112164,144.0,Drama,Studio Babelsberg,Ridley Scott,Orlando Bloom,5,0,0,902777.7777777778,0
133000000.0,18.705859693704824,84.0,Animation,Columbia Pictures Corporation,Rob Minkoff,Michael J. Fox,12,0,1,1583333.3333333333,1
105000000.0,18.46947091764561,97.0,Romance,Walt Disney Pictures,Ron Clements,Anika Noni Rose,12,0,1,1082474.2268041237,1
108000000.0,18.497641794347754,141.0,Drama,Twentieth Century Fox Film Corporation,Ridley Scott,Matt Damon,9,0,0,765957.4468085107,1
126000000.0,18.65179247285226,136.0,Action,DreamWorks SKG,Michael Bay,Ewan McGregor,7,0,1,926470.5882352941,0
90000000.0,18.31532023940565,104.0,Comedy,New Line Cinema,Peter Chelsom,Warren Beatty,4,0,0,865384.6153846154,0
90000000.0,18.31532023940565,118.0,Action,Jerry Bruckheimer Films,Dominic Sena,Nicolas Cage,6,0,1,762711.8644067796,1
103000000.0,18.450239555902648,155.0,Action,DreamWorks SKG,Ridley Scott,Russell Crowe,5,0,0,664516.1290322581,1
102000000.0,18.440483381052466,145.0,Action,DreamWorks SKG,Steven Spielberg,Tom Cruise,6,0,1,703448.275862069,1
100000000.0,18.420680753952364,161.0,Adventure,1492 Pictures,Chris Columbus,Daniel Radcliffe,11,0,0,621118.0124223602,1
150000000.0,18.826145858727198,144.0,Adventure,Eon Productions,Martin Campbell,Daniel Craig,11,0,0,1041666.6666666666,1
100000000.0,18.420680753952364,119.0,Thriller,Twentieth Century Fox Film Corporation,Tim Burton,Mark Wahlberg,7,0,1,840336.1344537815,1
100000000.0,18.420680753952364,137.0,Action,Lightstorm Entertainment,James Cameron,Arnold Schwarzenegger,7,1,1,729927.00729927,1
80000000.0,18.197537205138154,140.0,History,Universal Pictures,Michael Mann,Christian Bale,7,0,1,571428.5714285715,1
100000000.0,18.420680753952364,157.0,Drama,Imagine Entertainment,Ridley Scott,Denzel Washington,11,0,0,636942.6751592357,1
115000000.0,18.560442695023177,141.0,Action,Twentieth Century Fox Film Corporation,James Cameron,Arnold Schwarzenegger,7,0,1,815602.8368794327,1
100000000.0,18.420680753952364,106.0,Thriller,Columbia Pictures,Tony Scott,Denzel Washington,6,1,1,943396.2264150943,0
100000000.0,18.420680753952364,98.0,Comedy,Paramount Pictures,Paul Weitz,Robert De Niro,12,0,1,1020408.1632653062,1
100000000.0,18.420680753952364,107.0,Action,Columbia Pictures,Adam McKay,Will Ferrell,8,0,0,934579.4392523364,0
100000000.0,18.420680753952364,115.0,Action,Kopelson Entertainment,Chuck Russell,Arnold Schwarzenegger,6,0,1,869565.2173913043,1
100000000.0,18.420680753952364,165.0,Drama,Columbia Pictures,Quentin Tarantino,Jamie Foxx,12,0,1,606060.6060606061,1
100000000.0,18.420680753952364,91.0,Drama,Walt Disney Pictures,Gary Trousdale,Tom Hulce,6,0,1,1098901.0989010988,0
100000000.0,18.420680753952364,78.0,Adventure,Walt Disney Pictures,Mark Dindal,David Spade,12,0,1,1282051.282051282,0
100000000.0,18.420680753952364,103.0,Action,Nu Image Films,Simon West,Sylvester Stallone,8,1,0,970873.786407767,1
100000000.0,18.420680753952364,131.0,Adventure,Walt Disney Pictures,Jon Turteltaub,Nicolas Cage,11,0,0,763358.7786259542,1
100000000.0,18.420680753952364,104.0,Fantasy,Ingenious Film Partners,Stefen Fangmeier,Ed Speleers,12,0,1,961538.4615384615,1
100000000.0,18.420680753952364,101.0,Family,Village Roadshow Pictures,Spike Jonze,Max Records,10,0,0,990099.0099009901,0
100000000.0,18.420680753952364,102.0,Animation,Blue Sky Studios,Chris Wedge,Josh Hutcherson,5,0,0,980392.1568627451,1
100000000.0,18.420680753952364,103.0,Action,Columbia Pictures,Florian Henckel von Donnersmarck,Johnny Depp,12,0,1,970873.786407767,1
100000000.0,18.420680753952364,121.0,Action,Beacon Communications,Peter Hyams,Arnold Schwarzenegger,11,0,0,826446.2809917355,1
100000000.0,18.420680753952364,143.0,Drama,Bedford Falls Productions,Edward Zwick,Leonardo DiCaprio,12,0,1,699300.6993006993,0
100000000.0,18.420680753952364,180.0,Crime,Paramount Pictures,Martin Scorsese,Leonardo DiCaprio,12,0,1,555555.5555555555,1
100000000.0,18.420680753952364,121.0,Action,Warner Bros.,Joel Schumacher,Val Kilmer,5,0,0,826446.2809917355,1
105000000.0,18.46947091764561,129.0,Adventure,TriStar Pictures,Paul Verhoeven,Casper Van Dien,11,0,0,813953.4883720931,0
102000000.0,18.440483381052466,172.0,Drama,Anarchos Productions,Tom Tykwer,Tom Hanks,10,0,0,593023.2558139535,0
80000000.0,18.197537205138154,97.0,Animation,Village Roadshow Pictures,Zack Snyder,Emily Barclay,7,0,1,824742.2680412371,0
100000000.0,18.420680753952364,104.0,Action,Village Roadshow Pictures,Pitof,Halle Berry,7,0,1,961538.4615384615,0
100000000.0,18.420680753952364,99.0,Action,Paramount Pictures,Brett Ratner,Dwayne Johnson,7,0,1,1010101.0101010101,1
140000000.0,18.757152987716434,95.0,Adventure,Walt Disney Pictures,Ron Clements,Joseph Gordon-Levitt,11,0,0,1473684.2105263157,0
100000000.0,18.420680753952364,102.0,Adventure,Universal Pictures,Brad Silberling,Will Ferrell,6,0,1,980392.1568627451,0
90000000.0,18.31532023940565,127.0,Action,Davis-Films,Patrick Hughes,Sylvester Stallone,8,1,0,708661.4173228346,1
105000000.0,18.46947091764561,114.0,Action,Studio Babelsberg,Ericson Core,Edgar Ramírez,12,0,1,921052.6315789474,0
100000000.0,18.420680753952364,122.0,Thriller,Imagine Entertainment,Ron Howard,Chris Hemsworth,11,0,0,819672.131147541,0
100000000.0,18.420680753952364,95.0,Action,Village Roadshow Pictures,Ron Underwood,Eddie Murphy,8,0,0,1052631.5789473683,0
100000000.0,18.420680753952364,115.0,War,Universal Pictures,Paul Greengrass,Matt Damon,3,0,0,869565.2173913043,0
99000000.0,18.410630418199872,88.0,Animation,Blue Sky Studios,Steve Martino,Noah Schnapp,11,0,0,1125000.0,1
10000000.0,16.118095750958314,110.0,Crime,Jean Doumanian Productions,David Mamet,Steve Martin,9,0,0,90909.09090909091,0
98000000.0,18.400478046838927,130.0,Adventure,Universal Pictures,Stephen Sommers,Brendan Fraser,4,0,0,753846.1538461539,1
100000000.0,18.420680753952364,167.0,Drama,Miramax Films,Martin Scorsese,Leonardo DiCaprio,12,0,1,598802.3952095809,0
94000000.0,18.358805350872576,145.0,Drama,Beijing New Picture Film Co. Ltd.,Zhang Yimou,Christian Bale,12,0,1,648275.8620689656,0
85000000.0,18.258161826219297,85.0,Animation,Columbia Pictures,Ash Brannon,Shia LaBeouf,6,0,1,1000000.0,0
90000000.0,18.31532023940565,93.0,Action,Paramount Pictures,Frank Oz,Nicole Kidman,6,0,1,967741.9354838709,0
92000000.0,18.33729914588288,144.0,Action,Jerry Bruckheimer Films,Ridley Scott,Josh Hartnett,12,0,1,638888.8888888889,0
90000000.0,18.31532023940565,126.0,Adventure,Columbia Pictures,Luc Besson,Bruce Willis,5,0,0,714285.7142857143,1
100000000.0,18.420680753952364,146.0,Comedy,New Line Cinema,Michael Patrick King,Sarah Jessica Parker,5,1,0,684931.506849315,1
95000000.0,18.36938746009113,89.0,Adventure,DreamWorks SKG,Don Michael Paul,Kenneth Branagh,3,0,0,1067415.7303370787,0
95000000.0,18.36938746009113,88.0,Animation,Blue Sky Studios,Steve Martino,John Leguizamo,6,0,1,1079545.4545454546,1
95000000.0,18.36938746009113,105.0,Romance,Walt Disney Pictures,Kenneth Branagh,Lily James,3,0,0,904761.9047619047,1
65000000.0,17.989897843244528,136.0,Fantasy,WingNut Films,Peter Jackson,Rachel Weisz,12,0,1,477941.17647058825,0
94000000.0,18.358805350872576,100.0,Animation,Pixar Animation Studios,Andrew Stanton,Albert Brooks,5,0,0,940000.0,1
94000000.0,18.358805350872576,201.0,Adventure,WingNut Films,Peter Jackson,Elijah Wood,12,0,1,467661.6915422886,1
79000000.0,18.184958423089522,179.0,Adventure,WingNut Films,Peter Jackson,Elijah Wood,12,0,1,441340.782122905,1
95000000.0,18.36938746009113,102.0,Adventure,Legendary Pictures,Sergei Bodrov,Jeff Bridges,12,0,1,931372.5490196078,0
115000000.0,18.560442695023177,100.0,Adventure,Paramount Pictures,Simon West,Angelina Jolie,6,0,1,1150000.0,1
100000000.0,18.420680753952364,119.0,Thriller,Alcon Entertainment,Wally Pfister,Johnny Depp,4,0,0,840336.1344537815,0
93000000.0,18.34811006187022,92.0,Adventure,Universal Studios,Joe Johnston,Sam Neill,7,0,1,1010869.5652173914,1
93000000.0,18.34811006187022,105.0,Thriller,Ingenious Film Partners,Rupert Wyatt,James Franco,8,0,0,885714.2857142857,1
90000000.0,18.31532023940565,95.0,Adventure,Paramount Pictures,Mark Waters,Freddie Highmore,2,0,0,947368.4210526316,0
92000000.0,18.33729914588288,98.0,Action,Ingenious Media,John Moore,Bruce Willis,2,0,0,938775.5102040817,1
145000000.0,18.7922443072814,137.0,Western,Imagine Entertainment,John Lee Hancock,Dennis Quaid,4,0,0,1058394.1605839415,0
92000000.0,18.33729914588288,115.0,Action,Walt Disney Pictures,Brad Bird,Craig T. Nelson,11,0,0,800000.0,1
98000000.0,18.400478046838927,119.0,Action,Le Studio Canal+,Renny Harlin,Geena Davis,12,0,1,823529.4117647059,0
95000000.0,18.36938746009113,118.0,Adventure,Ingenious Film Partners,Chris Columbus,Logan Lerman,2,0,0,805084.7457627119,1
90000000.0,18.31532023940565,98.0,Action,Amblin Entertainment,Barry Sonnenfeld,Tommy Lee Jones,7,0,1,918367.3469387755,1
90000000.0,18.31532023940565,92.0,Animation,Pixar Animation Studios,John Lasseter,Tom Hanks,10,1,0,978260.8695652174,1
100000000.0,18.420680753952364,98.0,Action,Twentieth Century Fox Film Corporation,Tony Scott,Denzel Washington,11,0,0,1020408.1632653062,0
90000000.0,18.31532023940565,90.0,Action,New Line Cinema,Brett Ratner,Chris Tucker,8,1,0,1000000.0,1
100000000.0,18.420680753952364,130.0,Drama,DreamWorks SKG,Robert Zemeckis,Harrison Ford,7,0,1,769230.7692307692,0
100000000.0,18.420680753952364,90.0,Animation,Columbia Pictures,Phil Lord,Bill Hader,9,0,0,1111111.111111111,1
90000000.0,18.31532023940565,94.0,Animation,Blue Sky Studios,Carlos Saldanha,Ray Romano,6,0,1,957446.8085106383,1
90000000.0,18.31532023940565,114.0,Adventure,New Line Cinema,Ben Stiller,Ben Stiller,12,0,1,789473.6842105263,1
92000000.0,18.33729914588288,98.0,Action,Columbia Pictures,McG,Cameron Diaz,11,0,0,938775.5102040817,1
90000000.0,18.31532023940565,151.0,Drama,Vertigo Entertainment,Martin Scorsese,Leonardo DiCaprio,10,0,0,596026.4900662252,1
90000000.0,18.31532023940565,88.0,Animation,Walt Disney Pictures,Tony Bancroft,Eddie Murphy,6,0,1,1022727.2727272727,1
92000000.0,18.33729914588288,107.0,Action,DreamWorks SKG,Ben Stiller,Ben Stiller,8,0,0,859813.0841121495,1
90000000.0,18.31532023940565,158.0,Thriller,Columbia Pictures,David Fincher,Daniel Craig,12,0,1,569620.2531645569,1
90000000.0,18.31532023940565,128.0,Action,Twentieth Century Fox Film Corporation,John McTiernan,Bruce Willis,5,1,0,703125.0,1
90000000.0,18.31532023940565,128.0,Action,Village Roadshow Pictures,Guy Ritchie,Robert Downey Jr.,12,0,1,703125.0,1
100000000.0,18.420680753952364,125.0,Drama,Paramount Pictures,Timur Bekmambetov,Jack Huston,8,0,0,800000.0,0
120000000.0,18.603002309079653,95.0,Animation,Walt Disney Pictures,Gary Trousdale,Michael J. Fox,6,0,1,1263157.894736842,0
75000000.0,18.132998684833918,121.0,Drama,United Artists,Bryan Singer,Tom Cruise,12,0,1,619834.7107438017,1
90000000.0,18.31532023940565,113.0,Comedy,Columbia Pictures,Dennis Dugan,Adam Sandler,6,0,1,796460.1769911505,1
88000000.0,18.292847383806116,105.0,Action,Columbia Pictures,Chris Columbus,Adam Sandler,7,0,1,838095.2380952381,1
100000000.0,18.420680753952364,146.0,Drama,DreamWorks SKG,Steven Spielberg,Haley Joel Osment,6,0,1,684931.506849315,1
90000000.0,18.31532023940565,99.0,Thriller,Walt Disney Pictures,Rob Minkoff,Eddie Murphy,11,0,0,909090.9090909091,1
90000000.0,18.31532023940565,150.0,Drama,Warner Bros.,Robert Zemeckis,Jodie Foster,7,0,1,600000.0,0
95000000.0,18.36938746009113,112.0,Action,Columbia Pictures Corporation,Paul Verhoeven,Kevin Bacon,8,0,0,848214.2857142857,1
80000000.0,18.197537205138154,128.0,Crime,Universal Pictures,Sydney Pollack,Nicole Kidman,4,0,0,625000.0,1
90000000.0,18.31532023940565,106.0,Adventure,1492 Pictures,Thor Freudenthal,Logan Lerman,8,0,0,849056.6037735849,0
95000000.0,18.36938746009113,117.0,Action,Paramount Pictures,Jan de Bont,Angelina Jolie,7,0,1,811965.811965812,0
90000000.0,18.31532023940565,129.0,Action,Summit Entertainment,Jon M. Chu,Jesse Eisenberg,6,1,1,697674.4186046511,1
68000000.0,18.035018277846262,116.0,Thriller,Paramount Pictures,Phillip Noyce,Val Kilmer,4,0,0,586206.8965517242,0
92000000.0,18.33729914588288,126.0,Action,Universal Pictures,Tony Scott,Robert Redford,11,0,0,730158.7301587302,0
90000000.0,18.31532023940565,114.0,Science Fiction,Spyglass Entertainment,Brian De Palma,Gary Sinise,3,0,0,789473.6842105263,0
90000000.0,18.31532023940565,96.0,Animation,Blue Sky Studios,Carlos Saldanha,Jesse Eisenberg,4,0,0,937500.0,1
100000000.0,18.420680753952364,131.0,Comedy,Laurence Mark Productions,Chris Columbus,Robin Williams,12,0,1,763358.7786259542,0
90000000.0,18.31532023940565,107.0,Crime,Columbia Pictures,Alan J. Pakula,Harrison Ford,3,0,0,841121.4953271028,0
100000000.0,18.420680753952364,138.0,Drama,Paramount Pictures,Kathryn Bigelow,Harrison Ford,7,0,1,724637.6811594203,0
20000000.0,16.811242881518265,129.0,Adventure,Universal Pictures,John Milius,Arnold Schwarzenegger,4,0,0,155038.75968992247,1
88000000.0,18.292847383806116,144.0,Romance,Miramax Films,Ron Howard,Russell Crowe,6,0,1,611111.1111111111,0
90000000.0,18.31532023940565,110.0,Fantasy,Vnesheconombank,Andrei Konchalovsky,Elle Fanning,11,0,0,818181.8181818182,0
87000000.0,18.28141868811311,141.0,Drama,Universal Pictures,Gary Ross,Jeff Bridges,7,0,1,617021.2765957447,0
92000000.0,18.33729914588288,113.0,Action,Universal Pictures,Jan de Bont,Helen Hunt,5,0,0,814159.2920353982,1
90000000.0,18.31532023940565,143.0,Adventure,DreamWorks SKG,Robert Zemeckis,Tom Hanks,12,0,1,629370.6293706293,1
100000000.0,18.420680753952364,108.0,Animation,Kennedy Miller Productions,George Miller,Elijah Wood,11,0,0,925925.925925926,1
